gisaid_epi_isl,Region,Lab,Date
EPI_ISL_232999_2016-03-28,South America,South America,2016.237705
EPI_ISL_274147_2016-03-28,South America,South America,2016.237705
EPI_ISL_263257_2016-04-22,South America,South America,2016.306011
EPI_ISL_230356_2016-04-08,South America,South America,2016.26776
EPI_ISL_230357_2016-04-21,South America,South America,2016.303279
EPI_ISL_274166_2016-04-14,South America,South America,2016.284153
EPI_ISL_232986_2016-04-21,South America,South America,2016.303279
EPI_ISL_230315_2016-05-19,South America,South America,2016.379781
EPI_ISL_230358_2016-05-05,South America,South America,2016.34153
EPI_ISL_230314_2016-05-22,South America,South America,2016.387978
EPI_ISL_232553_2016-05-22,South America,South America,2016.387978
EPI_ISL_232542_2016-05-21,South America,South America,2016.385246
EPI_ISL_274167_2016-06-21,South America,South America,2016.469945
EPI_ISL_232530_2016-06-14,South America,South America,2016.45082
EPI_ISL_239675_2016-06-19,South America,South America,2016.464481
EPI_ISL_242690_2016-06-10,South America,South America,2016.439891
EPI_ISL_232084_2016-06-10,South America,South America,2016.439891
EPI_ISL_232535_2016-07-19,South America,South America,2016.546448
EPI_ISL_232533_2016-07-20,South America,South America,2016.54918
EPI_ISL_234648_2016-07-15,South America,South America,2016.535519
EPI_ISL_232537_2016-07-20,South America,South America,2016.54918
EPI_ISL_232534_2016-07-13,South America,South America,2016.530055
EPI_ISL_253050_2016-08-30,South America,South America,2016.661202
EPI_ISL_240144_2016-08-19,South America,South America,2016.631148
EPI_ISL_238652_2016-08-19,South America,South America,2016.631148
EPI_ISL_247962_2016-08-25,South America,South America,2016.647541
EPI_ISL_253049_2016-08-22,South America,South America,2016.639344
EPI_ISL_237267_2016-09-14,South America,South America,2016.702186
EPI_ISL_238145_2016-09-12,South America,South America,2016.696721
EPI_ISL_238655_2016-09-15,South America,South America,2016.704918
EPI_ISL_236649_2016-09-09,South America,South America,2016.688525
EPI_ISL_237963_2016-09-06,South America,South America,2016.680328
EPI_ISL_247963_2016-10-12,South America,South America,2016.778689
EPI_ISL_247964_2016-10-19,South America,South America,2016.797814
EPI_ISL_249963_2016-11-27,South America,South America,2016.904372
EPI_ISL_274160_2016-11-23,South America,South America,2016.893443
EPI_ISL_242696_2016-11-17,South America,South America,2016.877049
EPI_ISL_242697_2016-11-21,South America,South America,2016.887978
EPI_ISL_274148_2016-11-30,South America,South America,2016.912568
EPI_ISL_274156_2016-12-14,South America,South America,2016.95082
EPI_ISL_249969_2016-12-12,South America,South America,2016.945355
EPI_ISL_274149_2016-12-23,South America,South America,2016.97541
EPI_ISL_249970_2016-12-29,South America,South America,2016.991803
EPI_ISL_274183_2016-12-27,South America,South America,2016.986339
EPI_ISL_275341_2017-01-03,South America,South America,2017.005479
EPI_ISL_274150_2017-01-04,South America,South America,2017.008219
EPI_ISL_249977_2017-01-04,South America,South America,2017.008219
EPI_ISL_275349_2017-01-31,South America,South America,2017.082192
EPI_ISL_274154_2017-01-04,South America,South America,2017.008219
EPI_ISL_272891_2017-02-25,South America,South America,2017.150685
EPI_ISL_275738_2017-03-01,South America,South America,2017.161644
EPI_ISL_275336_2017-02-03,South America,South America,2017.090411
EPI_ISL_275357_2017-02-28,South America,South America,2017.158904
EPI_ISL_264494_2017-02-13,South America,South America,2017.117808
EPI_ISL_272938_2017-03-23,South America,South America,2017.221918
EPI_ISL_272895_2017-03-07,South America,South America,2017.178082
EPI_ISL_272892_2017-03-28,South America,South America,2017.235616
EPI_ISL_274662_2017-03-19,South America,South America,2017.210959
EPI_ISL_272897_2017-03-05,South America,South America,2017.172603
EPI_ISL_283166_2017-04-18,South America,South America,2017.293151
EPI_ISL_274163_2017-04-28,South America,South America,2017.320548
EPI_ISL_275829_2017-04-05,South America,South America,2017.257534
EPI_ISL_283330_2017-04-24,South America,South America,2017.309589
EPI_ISL_268300_2017-04-27,South America,South America,2017.317808
EPI_ISL_275875_2017-05-23,South America,South America,2017.389041
EPI_ISL_275763_2017-06-02,South America,South America,2017.416438
EPI_ISL_273683_2017-05-24,South America,South America,2017.391781
EPI_ISL_275295_2017-05-31,South America,South America,2017.410959
EPI_ISL_365405_2017-05-11,South America,South America,2017.356164
EPI_ISL_275316_2017-06-21,South America,South America,2017.468493
EPI_ISL_275748_2017-06-16,South America,South America,2017.454795
EPI_ISL_281544_2017-06-26,South America,South America,2017.482192
EPI_ISL_275871_2017-06-15,South America,South America,2017.452055
EPI_ISL_283329_2017-06-29,South America,South America,2017.490411
EPI_ISL_286015_2017-07-23,South America,South America,2017.556164
EPI_ISL_275909_2017-07-10,South America,South America,2017.520548
EPI_ISL_275307_2017-07-10,South America,South America,2017.520548
EPI_ISL_275923_2017-07-19,South America,South America,2017.545205
EPI_ISL_275913_2017-07-13,South America,South America,2017.528767
EPI_ISL_286242_2017-08-11,South America,South America,2017.608219
EPI_ISL_286241_2017-08-09,South America,South America,2017.60274
EPI_ISL_286243_2017-08-14,South America,South America,2017.616438
EPI_ISL_288268_2017-08-21,South America,South America,2017.635616
EPI_ISL_283333_2017-08-03,South America,South America,2017.586301
EPI_ISL_288266_2017-09-26,South America,South America,2017.734247
EPI_ISL_283672_2017-09-15,South America,South America,2017.70411
EPI_ISL_314369_2017-09-15,South America,South America,2017.70411
EPI_ISL_288269_2017-09-25,South America,South America,2017.731507
EPI_ISL_299741_2017-09-25,South America,South America,2017.731507
EPI_ISL_291642_2017-10-17,South America,South America,2017.791781
EPI_ISL_292524_2017-10-16,South America,South America,2017.789041
EPI_ISL_296081_2017-10-27,South America,South America,2017.819178
EPI_ISL_306024_2017-10-09,South America,South America,2017.769863
EPI_ISL_296082_2017-11-01,South America,South America,2017.832877
EPI_ISL_295849_2017-11-10,South America,South America,2017.857534
EPI_ISL_295848_2017-11-07,South America,South America,2017.849315
EPI_ISL_298367_2017-11-10,South America,South America,2017.857534
EPI_ISL_298375_2017-11-16,South America,South America,2017.873973
EPI_ISL_296083_2017-11-12,South America,South America,2017.863014
EPI_ISL_311632_2017-12-07,South America,South America,2017.931507
EPI_ISL_300563_2017-12-06,South America,South America,2017.928767
EPI_ISL_299933_2017-12-27,South America,South America,2017.986301
EPI_ISL_303134_2017-12-07,South America,South America,2017.931507
EPI_ISL_298371_2017-12-07,South America,South America,2017.931507
EPI_ISL_315092_2018-01-20,South America,South America,2018.052055
EPI_ISL_304984_2018-01-03,South America,South America,2018.005479
EPI_ISL_304395_2018-01-06,South America,South America,2018.013699
EPI_ISL_301374_2018-01-19,South America,South America,2018.049315
EPI_ISL_314036_2018-01-13,South America,South America,2018.032877
EPI_ISL_306033_2018-02-25,South America,South America,2018.150685
EPI_ISL_320314_2018-02-14,South America,South America,2018.120548
EPI_ISL_313555_2018-02-26,South America,South America,2018.153425
EPI_ISL_311505_2018-02-15,South America,South America,2018.123288
EPI_ISL_315097_2018-02-01,South America,South America,2018.084932
EPI_ISL_328546_2018-03-28,South America,South America,2018.235616
EPI_ISL_321260_2018-03-13,South America,South America,2018.194521
EPI_ISL_331076_2018-03-13,South America,South America,2018.194521
EPI_ISL_322228_2018-03-05,South America,South America,2018.172603
EPI_ISL_355786_2018-03-26,South America,South America,2018.230137
EPI_ISL_322229_2018-04-09,South America,South America,2018.268493
EPI_ISL_322260_2018-04-24,South America,South America,2018.309589
EPI_ISL_320313_2018-04-12,South America,South America,2018.276712
EPI_ISL_329821_2018-04-25,South America,South America,2018.312329
EPI_ISL_319717_2018-04-04,South America,South America,2018.254795
EPI_ISL_322235_2018-05-11,South America,South America,2018.356164
EPI_ISL_322149_2018-05-29,South America,South America,2018.405479
EPI_ISL_322168_2018-05-30,South America,South America,2018.408219
EPI_ISL_322153_2018-05-23,South America,South America,2018.389041
EPI_ISL_322152_2018-05-27,South America,South America,2018.4
EPI_ISL_329844_2018-06-05,South America,South America,2018.424658
EPI_ISL_329848_2018-06-12,South America,South America,2018.443836
EPI_ISL_329860_2018-06-27,South America,South America,2018.484932
EPI_ISL_346970_2018-06-17,South America,South America,2018.457534
EPI_ISL_346987_2018-06-28,South America,South America,2018.487671
EPI_ISL_330246_2018-07-16,South America,South America,2018.536986
EPI_ISL_355798_2018-07-30,South America,South America,2018.575342
EPI_ISL_347018_2018-07-18,South America,South America,2018.542466
EPI_ISL_355802_2018-07-22,South America,South America,2018.553425
EPI_ISL_333855_2018-07-07,South America,South America,2018.512329
EPI_ISL_347074_2018-08-29,South America,South America,2018.657534
EPI_ISL_347058_2018-08-29,South America,South America,2018.657534
EPI_ISL_355820_2018-08-10,South America,South America,2018.605479
EPI_ISL_347040_2018-08-21,South America,South America,2018.635616
EPI_ISL_355815_2018-08-03,South America,South America,2018.586301
EPI_ISL_347085_2018-09-12,South America,South America,2018.69589
EPI_ISL_347084_2018-09-05,South America,South America,2018.676712
EPI_ISL_347087_2018-09-29,South America,South America,2018.742466
EPI_ISL_332974_2018-09-10,South America,South America,2018.690411
EPI_ISL_347089_2018-09-18,South America,South America,2018.712329
EPI_ISL_348169_2018-10-22,South America,South America,2018.805479
EPI_ISL_346037_2018-10-31,South America,South America,2018.830137
EPI_ISL_355544_2018-11-01,South America,South America,2018.832877
EPI_ISL_346215_2018-10-26,South America,South America,2018.816438
EPI_ISL_353704_2018-10-14,South America,South America,2018.783562
EPI_ISL_346121_2018-11-12,South America,South America,2018.863014
EPI_ISL_346098_2018-11-26,South America,South America,2018.90137
EPI_ISL_346130_2018-11-29,South America,South America,2018.909589
EPI_ISL_355741_2018-11-20,South America,South America,2018.884932
EPI_ISL_346040_2018-11-05,South America,South America,2018.843836
EPI_ISL_351875_2018-12-11,South America,South America,2018.942466
EPI_ISL_357807_2018-12-10,South America,South America,2018.939726
EPI_ISL_346132_2018-12-24,South America,South America,2018.978082
EPI_ISL_346106_2018-12-05,South America,South America,2018.926027
EPI_ISL_341064_2018-12-02,South America,South America,2018.917808
EPI_ISL_158725_2014-01-13,North America,North America,2014.032877
EPI_ISL_164749_2014-01-06,North America,North America,2014.013699
EPI_ISL_157770_2014-01-21,North America,North America,2014.054795
EPI_ISL_155046_2014-01-03,North America,North America,2014.005479
EPI_ISL_158078_2014-01-31,North America,North America,2014.082192
EPI_ISL_167934_2014-02-12,North America,North America,2014.115068
EPI_ISL_158972_2014-02-22,North America,North America,2014.142466
EPI_ISL_164760_2014-02-10,North America,North America,2014.109589
EPI_ISL_340408_2014-02-06,North America,North America,2014.09863
EPI_ISL_340414_2014-02-20,North America,North America,2014.136986
EPI_ISL_164636_2014-03-31,North America,North America,2014.243836
EPI_ISL_164756_2014-03-30,North America,North America,2014.241096
EPI_ISL_160771_2014-03-12,North America,North America,2014.191781
EPI_ISL_286141_2014-03-23,North America,North America,2014.221918
EPI_ISL_160199_2014-03-31,North America,North America,2014.243836
EPI_ISL_164762_2014-04-06,North America,North America,2014.260274
EPI_ISL_163481_2014-04-12,North America,North America,2014.276712
EPI_ISL_164667_2014-04-10,North America,North America,2014.271233
EPI_ISL_165332_2014-04-27,North America,North America,2014.317808
EPI_ISL_286144_2014-04-05,North America,North America,2014.257534
EPI_ISL_164967_2014-05-23,North America,North America,2014.389041
EPI_ISL_164956_2014-05-09,North America,North America,2014.350685
EPI_ISL_164958_2014-05-13,North America,North America,2014.361644
EPI_ISL_164720_2014-05-22,North America,North America,2014.386301
EPI_ISL_165343_2014-05-17,North America,North America,2014.372603
EPI_ISL_166829_2014-06-19,North America,North America,2014.463014
EPI_ISL_165942_2014-06-20,North America,North America,2014.465753
EPI_ISL_165947_2014-07-02,North America,North America,2014.49863
EPI_ISL_165969_2014-06-10,North America,North America,2014.438356
EPI_ISL_165991_2014-06-18,North America,North America,2014.460274
EPI_ISL_166299_2014-07-10,North America,North America,2014.520548
EPI_ISL_165934_2014-07-04,North America,North America,2014.50411
EPI_ISL_165950_2014-07-14,North America,North America,2014.531507
EPI_ISL_165949_2014-07-14,North America,North America,2014.531507
EPI_ISL_165945_2014-07-14,North America,North America,2014.531507
EPI_ISL_169509_2014-08-08,North America,North America,2014.6
EPI_ISL_167936_2014-09-01,North America,North America,2014.665753
EPI_ISL_167915_2014-08-25,North America,North America,2014.646575
EPI_ISL_166831_2014-08-28,North America,North America,2014.654795
EPI_ISL_166824_2014-08-27,North America,North America,2014.652055
EPI_ISL_167398_2014-09-25,North America,North America,2014.731507
EPI_ISL_168135_2014-09-24,North America,North America,2014.728767
EPI_ISL_249848_2014-10-01,North America,North America,2014.747945
EPI_ISL_249782_2014-09-08,North America,North America,2014.684932
EPI_ISL_169488_2014-09-30,North America,North America,2014.745205
EPI_ISL_279362_2014-10-12,North America,North America,2014.778082
EPI_ISL_172497_2014-10-19,North America,North America,2014.79726
EPI_ISL_250256_2014-10-09,North America,North America,2014.769863
EPI_ISL_250270_2014-10-28,North America,North America,2014.821918
EPI_ISL_279372_2014-10-11,North America,North America,2014.775342
EPI_ISL_169095_2014-11-03,North America,North America,2014.838356
EPI_ISL_170040_2014-11-19,North America,North America,2014.882192
EPI_ISL_250331_2014-11-19,North America,North America,2014.882192
EPI_ISL_169300_2014-11-14,North America,North America,2014.868493
EPI_ISL_169113_2014-11-02,North America,North America,2014.835616
EPI_ISL_251123_2014-12-17,North America,North America,2014.958904
EPI_ISL_281833_2014-12-23,North America,North America,2014.975342
EPI_ISL_194793_2014-12-09,North America,North America,2014.936986
EPI_ISL_199809_2014-12-24,North America,North America,2014.978082
EPI_ISL_194785_2014-12-11,North America,North America,2014.942466
EPI_ISL_251216_2015-01-05,North America,North America,2015.010959
EPI_ISL_194151_2015-01-26,North America,North America,2015.068493
EPI_ISL_199888_2015-01-15,North America,North America,2015.038356
EPI_ISL_176644_2015-01-25,North America,North America,2015.065753
EPI_ISL_176552_2015-01-12,North America,North America,2015.030137
EPI_ISL_217340_2015-02-09,North America,North America,2015.106849
EPI_ISL_176733_2015-02-18,North America,North America,2015.131507
EPI_ISL_192186_2015-02-19,North America,North America,2015.134247
EPI_ISL_205157_2015-02-12,North America,North America,2015.115068
EPI_ISL_193308_2015-02-17,North America,North America,2015.128767
EPI_ISL_251538_2015-03-22,North America,North America,2015.219178
EPI_ISL_201526_2015-03-24,North America,North America,2015.224658
EPI_ISL_181073_2015-03-03,North America,North America,2015.167123
EPI_ISL_192176_2015-03-18,North America,North America,2015.208219
EPI_ISL_178981_2015-03-03,North America,North America,2015.167123
EPI_ISL_191697_2015-04-14,North America,North America,2015.282192
EPI_ISL_235682_2015-04-15,North America,North America,2015.284932
EPI_ISL_251745_2015-04-12,North America,North America,2015.276712
EPI_ISL_191706_2015-04-19,North America,North America,2015.29589
EPI_ISL_251734_2015-04-04,North America,North America,2015.254795
EPI_ISL_255132_2015-05-26,North America,North America,2015.39726
EPI_ISL_192707_2015-05-19,North America,North America,2015.378082
EPI_ISL_212985_2015-05-13,North America,North America,2015.361644
EPI_ISL_251780_2015-05-06,North America,North America,2015.342466
EPI_ISL_197492_2015-05-03,North America,North America,2015.334247
EPI_ISL_193348_2015-06-08,North America,North America,2015.432877
EPI_ISL_200967_2015-06-23,North America,North America,2015.473973
EPI_ISL_199526_2015-06-23,North America,North America,2015.473973
EPI_ISL_201239_2015-07-01,North America,North America,2015.49589
EPI_ISL_201205_2015-06-24,North America,North America,2015.476712
EPI_ISL_200709_2015-07-14,North America,North America,2015.531507
EPI_ISL_206133_2015-07-15,North America,North America,2015.534247
EPI_ISL_197761_2015-07-06,North America,North America,2015.509589
EPI_ISL_206136_2015-07-14,North America,North America,2015.531507
EPI_ISL_194950_2015-07-25,North America,North America,2015.561644
EPI_ISL_195844_2015-08-02,North America,North America,2015.583562
EPI_ISL_195727_2015-08-17,North America,North America,2015.624658
EPI_ISL_203572_2015-08-19,North America,North America,2015.630137
EPI_ISL_197784_2015-09-01,North America,North America,2015.665753
EPI_ISL_203437_2015-08-24,North America,North America,2015.643836
EPI_ISL_200758_2015-09-28,North America,North America,2015.739726
EPI_ISL_205273_2015-09-14,North America,North America,2015.70137
EPI_ISL_202079_2015-09-24,North America,North America,2015.728767
EPI_ISL_205275_2015-09-22,North America,North America,2015.723288
EPI_ISL_211932_2015-09-22,North America,North America,2015.723288
EPI_ISL_201295_2015-10-06,North America,North America,2015.761644
EPI_ISL_202814_2015-10-07,North America,North America,2015.764384
EPI_ISL_206224_2015-10-05,North America,North America,2015.758904
EPI_ISL_205660_2015-10-08,North America,North America,2015.767123
EPI_ISL_205651_2015-10-23,North America,North America,2015.808219
EPI_ISL_202934_2015-11-03,North America,North America,2015.838356
EPI_ISL_207015_2015-12-01,North America,North America,2015.915068
EPI_ISL_202927_2015-11-02,North America,North America,2015.835616
EPI_ISL_213966_2015-12-01,North America,North America,2015.915068
EPI_ISL_211896_2015-11-16,North America,North America,2015.873973
EPI_ISL_220302_2015-12-20,North America,North America,2015.967123
EPI_ISL_214524_2015-12-29,North America,North America,2015.991781
EPI_ISL_213995_2015-12-16,North America,North America,2015.956164
EPI_ISL_212058_2015-12-13,North America,North America,2015.947945
EPI_ISL_219186_2015-12-04,North America,North America,2015.923288
EPI_ISL_220307_2016-01-20,North America,North America,2016.051913
EPI_ISL_244915_2016-01-11,North America,North America,2016.027322
EPI_ISL_214014_2016-01-30,North America,North America,2016.079235
EPI_ISL_213984_2016-01-22,North America,North America,2016.057377
EPI_ISL_223992_2016-01-08,North America,North America,2016.019126
EPI_ISL_220366_2016-02-01,North America,North America,2016.084699
EPI_ISL_213985_2016-02-02,North America,North America,2016.087432
EPI_ISL_215642_2016-02-02,North America,North America,2016.087432
EPI_ISL_219254_2016-02-25,North America,North America,2016.150273
EPI_ISL_223182_2016-02-28,North America,North America,2016.15847
EPI_ISL_224053_2016-03-29,North America,North America,2016.240437
EPI_ISL_219250_2016-03-11,North America,North America,2016.191257
EPI_ISL_222078_2016-03-22,North America,North America,2016.221311
EPI_ISL_222017_2016-03-28,North America,North America,2016.237705
