gisaid_epi_isl,Region,Lab,Date
EPI_ISL_342946_2019-02-11,Europe,Europe,2019.112329
EPI_ISL_365493_2019-02-15,Europe,Europe,2019.123288
EPI_ISL_388732_2019-03-01,Europe,Europe,2019.161644
EPI_ISL_377430_2019-02-26,Europe,Europe,2019.153425
EPI_ISL_343214_2019-02-08,Europe,Europe,2019.10411
EPI_ISL_342938_2019-02-11,Europe,Europe,2019.112329
EPI_ISL_344904_2019-02-14,Europe,Europe,2019.120548
EPI_ISL_355221_2019-02-04,Europe,Europe,2019.093151
EPI_ISL_351766_2019-02-27,Europe,Europe,2019.156164
EPI_ISL_364783_2019-02-01,Europe,Europe,2019.084932
EPI_ISL_345711_2019-02-20,Europe,Europe,2019.136986
EPI_ISL_363122_2019-03-02,Europe,Europe,2019.164384
EPI_ISL_377479_2019-02-09,Europe,Europe,2019.106849
EPI_ISL_372669_2019-02-22,Europe,Europe,2019.142466
EPI_ISL_350731_2019-03-24,Europe,Europe,2019.224658
EPI_ISL_357330_2019-03-11,Europe,Europe,2019.189041
EPI_ISL_355037_2019-03-08,Europe,Europe,2019.180822
EPI_ISL_364805_2019-03-11,Europe,Europe,2019.189041
EPI_ISL_358048_2019-03-19,Europe,Europe,2019.210959
EPI_ISL_345949_2019-03-07,Europe,Europe,2019.178082
EPI_ISL_365472_2019-03-04,Europe,Europe,2019.169863
EPI_ISL_377311_2019-03-04,Europe,Europe,2019.169863
EPI_ISL_377527_2019-03-05,Europe,Europe,2019.172603
EPI_ISL_377654_2019-03-27,Europe,Europe,2019.232877
EPI_ISL_351344_2019-03-25,Europe,Europe,2019.227397
EPI_ISL_355138_2019-03-25,Europe,Europe,2019.227397
EPI_ISL_377439_2019-03-21,Europe,Europe,2019.216438
EPI_ISL_351967_2019-03-11,Europe,Europe,2019.189041
EPI_ISL_377440_2019-03-26,Europe,Europe,2019.230137
EPI_ISL_354007_2019-03-26,Europe,Europe,2019.230137
EPI_ISL_350656_2019-03-06,Europe,Europe,2019.175342
EPI_ISL_349450_2019-03-14,Europe,Europe,2019.19726
EPI_ISL_365238_2019-03-08,Europe,Europe,2019.180822
EPI_ISL_377296_2019-03-08,Europe,Europe,2019.180822
EPI_ISL_350759_2019-03-05,Europe,Europe,2019.172603
EPI_ISL_365514_2019-03-08,Europe,Europe,2019.180822
EPI_ISL_353943_2019-03-19,Europe,Europe,2019.210959
EPI_ISL_367766_2019-03-14,Europe,Europe,2019.19726
EPI_ISL_355038_2019-03-12,Europe,Europe,2019.191781
EPI_ISL_354443_2019-03-07,Europe,Europe,2019.178082
EPI_ISL_351330_2019-03-12,Europe,Europe,2019.191781
EPI_ISL_357137_2019-03-05,Europe,Europe,2019.172603
EPI_ISL_351324_2019-03-20,Europe,Europe,2019.213699
EPI_ISL_350669_2019-03-29,Europe,Europe,2019.238356
EPI_ISL_378218_2019-04-02,Europe,Europe,2019.249315
EPI_ISL_354727_2019-03-17,Europe,Europe,2019.205479
EPI_ISL_356630_2019-03-29,Europe,Europe,2019.238356
EPI_ISL_394022_2019-03-12,Europe,Europe,2019.191781
EPI_ISL_362077_2019-03-27,Europe,Europe,2019.232877
EPI_ISL_388722_2019-03-09,Europe,Europe,2019.183562
EPI_ISL_362161_2019-03-11,Europe,Europe,2019.189041
EPI_ISL_357147_2019-03-12,Europe,Europe,2019.191781
EPI_ISL_368910_2019-04-01,Europe,Europe,2019.246575
EPI_ISL_377433_2019-03-05,Europe,Europe,2019.172603
EPI_ISL_356633_2019-03-23,Europe,Europe,2019.221918
EPI_ISL_358039_2019-03-20,Europe,Europe,2019.213699
EPI_ISL_365252_2019-03-04,Europe,Europe,2019.169863
EPI_ISL_356642_2019-03-12,Europe,Europe,2019.191781
EPI_ISL_347635_2019-03-15,Europe,Europe,2019.2
EPI_ISL_354076_2019-03-24,Europe,Europe,2019.224658
EPI_ISL_345947_2019-03-07,Europe,Europe,2019.178082
EPI_ISL_378536_2019-03-29,Europe,Europe,2019.238356
EPI_ISL_356534_2019-04-01,Europe,Europe,2019.246575
EPI_ISL_349495_2019-03-25,Europe,Europe,2019.227397
EPI_ISL_369094_2019-04-04,Europe,Europe,2019.254795
EPI_ISL_358127_2019-04-12,Europe,Europe,2019.276712
EPI_ISL_363239_2019-04-15,Europe,Europe,2019.284932
EPI_ISL_355163_2019-04-14,Europe,Europe,2019.282192
EPI_ISL_394007_2019-04-05,Europe,Europe,2019.257534
EPI_ISL_389049_2019-04-26,Europe,Europe,2019.315068
EPI_ISL_404965_2019-04-29,Europe,Europe,2019.323288
EPI_ISL_363385_2019-05-02,Europe,Europe,2019.331507
EPI_ISL_364365_2019-04-04,Europe,Europe,2019.254795
EPI_ISL_356701_2019-04-29,Europe,Europe,2019.323288
EPI_ISL_363216_2019-04-17,Europe,Europe,2019.290411
EPI_ISL_388705_2019-04-21,Europe,Europe,2019.30137
EPI_ISL_372530_2019-04-24,Europe,Europe,2019.309589
EPI_ISL_363290_2019-04-08,Europe,Europe,2019.265753
EPI_ISL_351174_2019-04-05,Europe,Europe,2019.257534
EPI_ISL_356706_2019-04-10,Europe,Europe,2019.271233
EPI_ISL_372302_2019-04-17,Europe,Europe,2019.290411
EPI_ISL_356698_2019-04-16,Europe,Europe,2019.287671
EPI_ISL_363252_2019-04-22,Europe,Europe,2019.30411
EPI_ISL_363221_2019-04-20,Europe,Europe,2019.29863
EPI_ISL_378221_2019-04-04,Europe,Europe,2019.254795
EPI_ISL_363236_2019-04-10,Europe,Europe,2019.271233
EPI_ISL_363242_2019-04-15,Europe,Europe,2019.284932
EPI_ISL_363280_2019-04-16,Europe,Europe,2019.287671
EPI_ISL_394023_2019-04-03,Europe,Europe,2019.252055
EPI_ISL_372301_2019-04-26,Europe,Europe,2019.315068
EPI_ISL_354685_2019-04-09,Europe,Europe,2019.268493
EPI_ISL_351176_2019-04-05,Europe,Europe,2019.257534
EPI_ISL_357763_2019-04-25,Europe,Europe,2019.312329
EPI_ISL_364358_2019-04-17,Europe,Europe,2019.290411
EPI_ISL_393783_2019-04-08,Europe,Europe,2019.265753
EPI_ISL_388702_2019-04-03,Europe,Europe,2019.252055
EPI_ISL_378222_2019-04-05,Europe,Europe,2019.257534
EPI_ISL_404962_2019-04-06,Europe,Europe,2019.260274
EPI_ISL_363102_2019-04-06,Europe,Europe,2019.260274
EPI_ISL_357337_2019-04-29,Europe,Europe,2019.323288
EPI_ISL_362210_2019-04-03,Europe,Europe,2019.252055
EPI_ISL_356867_2019-04-12,Europe,Europe,2019.276712
EPI_ISL_405910_2019-04-04,Europe,Europe,2019.254795
EPI_ISL_377466_2019-04-06,Europe,Europe,2019.260274
EPI_ISL_377525_2019-04-20,Europe,Europe,2019.29863
EPI_ISL_362081_2019-04-11,Europe,Europe,2019.273973
EPI_ISL_356535_2019-04-11,Europe,Europe,2019.273973
EPI_ISL_400474_2019-04-17,Europe,Europe,2019.290411
EPI_ISL_369014_2019-04-10,Europe,Europe,2019.271233
EPI_ISL_356797_2019-04-07,Europe,Europe,2019.263014
EPI_ISL_355156_2019-04-04,Europe,Europe,2019.254795
EPI_ISL_355150_2019-04-03,Europe,Europe,2019.252055
EPI_ISL_363234_2019-04-12,Europe,Europe,2019.276712
EPI_ISL_388770_2019-04-11,Europe,Europe,2019.273973
EPI_ISL_391462_2019-05-15,Europe,Europe,2019.367123
EPI_ISL_362097_2019-05-17,Europe,Europe,2019.372603
EPI_ISL_391024_2019-05-26,Europe,Europe,2019.39726
EPI_ISL_391460_2019-05-08,Europe,Europe,2019.347945
EPI_ISL_391402_2019-05-22,Europe,Europe,2019.386301
EPI_ISL_405900_2019-05-30,Europe,Europe,2019.408219
EPI_ISL_389265_2019-05-10,Europe,Europe,2019.353425
EPI_ISL_391463_2019-05-15,Europe,Europe,2019.367123
EPI_ISL_363394_2019-05-09,Europe,Europe,2019.350685
EPI_ISL_391451_2019-05-21,Europe,Europe,2019.383562
EPI_ISL_362660_2019-05-11,Europe,Europe,2019.356164
EPI_ISL_378205_2019-05-18,Europe,Europe,2019.375342
EPI_ISL_377317_2019-05-26,Europe,Europe,2019.39726
EPI_ISL_391398_2019-05-07,Europe,Europe,2019.345205
EPI_ISL_391034_2019-05-10,Europe,Europe,2019.353425
EPI_ISL_406606_2019-05-23,Europe,Europe,2019.389041
EPI_ISL_378203_2019-05-03,Europe,Europe,2019.334247
EPI_ISL_389323_2019-05-26,Europe,Europe,2019.39726
EPI_ISL_394025_2019-05-14,Europe,Europe,2019.364384
EPI_ISL_406012_2019-05-10,Europe,Europe,2019.353425
EPI_ISL_391401_2019-05-22,Europe,Europe,2019.386301
EPI_ISL_391449_2019-05-17,Europe,Europe,2019.372603
EPI_ISL_389038_2019-05-21,Europe,Europe,2019.383562
EPI_ISL_391405_2019-05-23,Europe,Europe,2019.389041
EPI_ISL_362658_2019-05-13,Europe,Europe,2019.361644
EPI_ISL_391406_2019-05-14,Europe,Europe,2019.364384
EPI_ISL_391453_2019-05-15,Europe,Europe,2019.367123
EPI_ISL_390588_2019-05-03,Europe,Europe,2019.334247
EPI_ISL_389036_2019-05-07,Europe,Europe,2019.345205
EPI_ISL_404960_2019-05-18,Europe,Europe,2019.375342
EPI_ISL_391052_2019-05-23,Europe,Europe,2019.389041
EPI_ISL_404120_2019-05-30,Europe,Europe,2019.408219
EPI_ISL_362095_2019-05-20,Europe,Europe,2019.380822
EPI_ISL_391459_2019-05-07,Europe,Europe,2019.345205
EPI_ISL_394026_2019-05-24,Europe,Europe,2019.391781
EPI_ISL_378185_2019-05-12,Europe,Europe,2019.358904
EPI_ISL_362659_2019-05-15,Europe,Europe,2019.367123
EPI_ISL_398121_2019-05-04,Europe,Europe,2019.336986
EPI_ISL_405951_2019-05-03,Europe,Europe,2019.334247
EPI_ISL_404119_2019-05-30,Europe,Europe,2019.408219
EPI_ISL_364337_2019-05-03,Europe,Europe,2019.334247
EPI_ISL_405979_2019-05-16,Europe,Europe,2019.369863
EPI_ISL_391025_2019-05-25,Europe,Europe,2019.394521
EPI_ISL_377318_2019-05-30,Europe,Europe,2019.408219
EPI_ISL_404122_2019-05-05,Europe,Europe,2019.339726
EPI_ISL_405895_2019-05-22,Europe,Europe,2019.386301
EPI_ISL_363386_2019-05-05,Europe,Europe,2019.339726
EPI_ISL_362093_2019-05-12,Europe,Europe,2019.358904
EPI_ISL_391407_2019-05-23,Europe,Europe,2019.389041
EPI_ISL_405335_2019-06-17,Europe,Europe,2019.457534
EPI_ISL_389257_2019-06-17,Europe,Europe,2019.457534
EPI_ISL_391047_2019-06-10,Europe,Europe,2019.438356
EPI_ISL_406615_2019-06-29,Europe,Europe,2019.490411
EPI_ISL_391395_2019-06-03,Europe,Europe,2019.419178
EPI_ISL_405927_2019-06-17,Europe,Europe,2019.457534
EPI_ISL_389062_2019-06-05,Europe,Europe,2019.424658
EPI_ISL_405958_2019-06-28,Europe,Europe,2019.487671
EPI_ISL_405924_2019-06-13,Europe,Europe,2019.446575
EPI_ISL_391447_2019-06-14,Europe,Europe,2019.449315
EPI_ISL_406028_2019-06-27,Europe,Europe,2019.484932
EPI_ISL_405339_2019-07-02,Europe,Europe,2019.49863
EPI_ISL_405319_2019-06-23,Europe,Europe,2019.473973
EPI_ISL_405337_2019-06-26,Europe,Europe,2019.482192
EPI_ISL_405936_2019-06-24,Europe,Europe,2019.476712
EPI_ISL_406022_2019-06-04,Europe,Europe,2019.421918
EPI_ISL_391067_2019-07-02,Europe,Europe,2019.49863
EPI_ISL_389060_2019-06-09,Europe,Europe,2019.435616
EPI_ISL_405989_2019-06-06,Europe,Europe,2019.427397
EPI_ISL_405336_2019-06-07,Europe,Europe,2019.430137
EPI_ISL_405933_2019-06-20,Europe,Europe,2019.465753
EPI_ISL_389552_2019-06-14,Europe,Europe,2019.449315
EPI_ISL_406608_2019-07-02,Europe,Europe,2019.49863
EPI_ISL_389262_2019-06-04,Europe,Europe,2019.421918
EPI_ISL_405929_2019-06-14,Europe,Europe,2019.449315
EPI_ISL_405928_2019-06-14,Europe,Europe,2019.449315
EPI_ISL_405316_2019-06-28,Europe,Europe,2019.487671
EPI_ISL_390597_2019-06-28,Europe,Europe,2019.487671
EPI_ISL_405993_2019-06-18,Europe,Europe,2019.460274
EPI_ISL_391394_2019-06-03,Europe,Europe,2019.419178
EPI_ISL_391445_2019-06-12,Europe,Europe,2019.443836
EPI_ISL_406024_2019-06-06,Europe,Europe,2019.427397
EPI_ISL_389266_2019-06-09,Europe,Europe,2019.435616
EPI_ISL_365266_2019-06-08,Europe,Europe,2019.432877
EPI_ISL_405991_2019-06-12,Europe,Europe,2019.443836
EPI_ISL_405313_2019-06-05,Europe,Europe,2019.424658
EPI_ISL_405971_2019-07-02,Europe,Europe,2019.49863
EPI_ISL_406014_2019-06-21,Europe,Europe,2019.468493
EPI_ISL_406604_2019-07-01,Europe,Europe,2019.49589
EPI_ISL_405349_2019-06-27,Europe,Europe,2019.484932
EPI_ISL_405330_2019-06-21,Europe,Europe,2019.468493
EPI_ISL_391038_2019-06-12,Europe,Europe,2019.443836
EPI_ISL_405346_2019-06-27,Europe,Europe,2019.484932
EPI_ISL_405917_2019-06-04,Europe,Europe,2019.421918
EPI_ISL_405322_2019-06-24,Europe,Europe,2019.476712
EPI_ISL_399769_2019-06-12,Europe,Europe,2019.443836
EPI_ISL_389325_2019-06-12,Europe,Europe,2019.443836
EPI_ISL_405997_2019-06-24,Europe,Europe,2019.476712
EPI_ISL_389263_2019-06-11,Europe,Europe,2019.441096
EPI_ISL_389057_2019-06-05,Europe,Europe,2019.424658
EPI_ISL_390589_2019-07-25,Europe,Europe,2019.561644
EPI_ISL_392632_2019-07-16,Europe,Europe,2019.536986
EPI_ISL_389068_2019-07-12,Europe,Europe,2019.526027
EPI_ISL_390586_2019-07-08,Europe,Europe,2019.515068
EPI_ISL_406001_2019-07-03,Europe,Europe,2019.50137
EPI_ISL_390591_2019-07-22,Europe,Europe,2019.553425
EPI_ISL_390583_2019-07-04,Europe,Europe,2019.50411
EPI_ISL_389327_2019-07-30,Europe,Europe,2019.575342
EPI_ISL_405320_2019-07-04,Europe,Europe,2019.50411
EPI_ISL_390593_2019-07-15,Europe,Europe,2019.534247
EPI_ISL_405941_2019-07-04,Europe,Europe,2019.50411
EPI_ISL_367004_2019-07-09,Europe,Europe,2019.517808
EPI_ISL_392629_2019-07-03,Europe,Europe,2019.50137
EPI_ISL_405334_2019-07-05,Europe,Europe,2019.506849
EPI_ISL_389278_2019-07-16,Europe,Europe,2019.536986
EPI_ISL_406005_2019-07-08,Europe,Europe,2019.515068
EPI_ISL_389276_2019-07-14,Europe,Europe,2019.531507
EPI_ISL_405962_2019-08-01,Europe,Europe,2019.580822
EPI_ISL_390594_2019-07-31,Europe,Europe,2019.578082
EPI_ISL_390585_2019-07-08,Europe,Europe,2019.515068
EPI_ISL_405943_2019-07-09,Europe,Europe,2019.517808
EPI_ISL_389283_2019-07-19,Europe,Europe,2019.545205
EPI_ISL_405309_2019-07-17,Europe,Europe,2019.539726
EPI_ISL_406600_2019-07-22,Europe,Europe,2019.553425
EPI_ISL_406003_2019-07-06,Europe,Europe,2019.509589
EPI_ISL_399770_2019-07-20,Europe,Europe,2019.547945
EPI_ISL_389067_2019-07-15,Europe,Europe,2019.534247
EPI_ISL_405318_2019-07-08,Europe,Europe,2019.515068
EPI_ISL_405939_2019-07-08,Europe,Europe,2019.515068
EPI_ISL_406601_2019-07-30,Europe,Europe,2019.575342
EPI_ISL_406015_2019-07-31,Europe,Europe,2019.578082
EPI_ISL_405329_2019-07-08,Europe,Europe,2019.515068
EPI_ISL_389274_2019-07-04,Europe,Europe,2019.50411
EPI_ISL_405308_2019-07-10,Europe,Europe,2019.520548
EPI_ISL_405341_2019-07-08,Europe,Europe,2019.515068
EPI_ISL_406616_2019-07-11,Europe,Europe,2019.523288
EPI_ISL_406004_2019-07-06,Europe,Europe,2019.509589
EPI_ISL_406638_2019-07-22,Europe,Europe,2019.553425
EPI_ISL_390592_2019-07-30,Europe,Europe,2019.575342
EPI_ISL_389326_2019-07-25,Europe,Europe,2019.561644
EPI_ISL_406007_2019-07-10,Europe,Europe,2019.520548
EPI_ISL_405972_2019-08-01,Europe,Europe,2019.580822
EPI_ISL_390590_2019-07-25,Europe,Europe,2019.561644
EPI_ISL_395601_2019-07-12,Europe,Europe,2019.526027
EPI_ISL_389329_2019-07-25,Europe,Europe,2019.561644
EPI_ISL_406637_2019-07-27,Europe,Europe,2019.567123
EPI_ISL_406008_2019-07-11,Europe,Europe,2019.523288
EPI_ISL_391081_2019-08-18,Europe,Europe,2019.627397
EPI_ISL_389558_2019-08-12,Europe,Europe,2019.610959
EPI_ISL_406630_2019-08-14,Europe,Europe,2019.616438
EPI_ISL_394030_2019-08-08,Europe,Europe,2019.6
EPI_ISL_406602_2019-08-08,Europe,Europe,2019.6
EPI_ISL_394031_2019-08-05,Europe,Europe,2019.591781
EPI_ISL_406603_2019-08-16,Europe,Europe,2019.621918
EPI_ISL_409994_2019-08-23,Europe,Europe,2019.641096
EPI_ISL_395600_2019-08-12,Europe,Europe,2019.610959
EPI_ISL_394032_2019-08-06,Europe,Europe,2019.594521
EPI_ISL_406609_2019-08-06,Europe,Europe,2019.594521
EPI_ISL_406631_2019-08-11,Europe,Europe,2019.608219
EPI_ISL_390596_2019-08-05,Europe,Europe,2019.591781
EPI_ISL_389328_2019-08-14,Europe,Europe,2019.616438
EPI_ISL_392633_2019-08-18,Europe,Europe,2019.627397
EPI_ISL_390595_2019-08-10,Europe,Europe,2019.605479
EPI_ISL_406622_2019-08-06,Europe,Europe,2019.594521
EPI_ISL_405973_2019-08-02,Europe,Europe,2019.583562
EPI_ISL_405974_2019-08-16,Europe,Europe,2019.621918
EPI_ISL_391076_2019-08-19,Europe,Europe,2019.630137
EPI_ISL_389330_2019-08-06,Europe,Europe,2019.594521
EPI_ISL_391071_2019-08-23,Europe,Europe,2019.641096
EPI_ISL_389563_2019-08-12,Europe,Europe,2019.610959
EPI_ISL_394034_2019-08-14,Europe,Europe,2019.616438
EPI_ISL_406628_2019-08-15,Europe,Europe,2019.619178
EPI_ISL_406321_2019-08-23,Europe,Europe,2019.641096
EPI_ISL_391072_2019-08-27,Europe,Europe,2019.652055
EPI_ISL_391084_2019-08-21,Europe,Europe,2019.635616
EPI_ISL_406617_2019-08-02,Europe,Europe,2019.583562
EPI_ISL_406634_2019-08-06,Europe,Europe,2019.594521
EPI_ISL_406612_2019-08-05,Europe,Europe,2019.591781
EPI_ISL_406636_2019-08-03,Europe,Europe,2019.586301
EPI_ISL_412064_2019-08-23,Europe,Europe,2019.641096
EPI_ISL_399940_2019-08-28,Europe,Europe,2019.654795
EPI_ISL_406629_2019-08-17,Europe,Europe,2019.624658
EPI_ISL_406632_2019-08-10,Europe,Europe,2019.605479
EPI_ISL_406613_2019-08-05,Europe,Europe,2019.591781
EPI_ISL_391075_2019-08-19,Europe,Europe,2019.630137
EPI_ISL_389331_2019-08-09,Europe,Europe,2019.60274
EPI_ISL_406283_2019-08-28,Europe,Europe,2019.654795
EPI_ISL_406017_2019-08-15,Europe,Europe,2019.619178
EPI_ISL_406633_2019-08-12,Europe,Europe,2019.610959
EPI_ISL_403003_2019-08-23,Europe,Europe,2019.641096
EPI_ISL_406635_2019-08-03,Europe,Europe,2019.586301
EPI_ISL_404116_2019-08-06,Europe,Europe,2019.594521
EPI_ISL_406610_2019-08-06,Europe,Europe,2019.594521
EPI_ISL_389559_2019-08-04,Europe,Europe,2019.589041
EPI_ISL_389322_2019-08-04,Europe,Europe,2019.589041
EPI_ISL_402062_2019-09-05,Europe,Europe,2019.676712
EPI_ISL_395050_2019-09-11,Europe,Europe,2019.693151
EPI_ISL_404069_2019-09-19,Europe,Europe,2019.715068
EPI_ISL_402054_2019-09-30,Europe,Europe,2019.745205
EPI_ISL_406692_2019-09-10,Europe,Europe,2019.690411
EPI_ISL_395130_2019-09-03,Europe,Europe,2019.671233
EPI_ISL_406666_2019-09-21,Europe,Europe,2019.720548
EPI_ISL_402070_2019-09-14,Europe,Europe,2019.70137
EPI_ISL_404078_2019-09-18,Europe,Europe,2019.712329
EPI_ISL_406686_2019-09-02,Europe,Europe,2019.668493
EPI_ISL_406320_2019-09-30,Europe,Europe,2019.745205
EPI_ISL_406656_2019-09-07,Europe,Europe,2019.682192
EPI_ISL_406710_2019-09-23,Europe,Europe,2019.726027
EPI_ISL_402064_2019-09-06,Europe,Europe,2019.679452
EPI_ISL_404068_2019-09-22,Europe,Europe,2019.723288
EPI_ISL_406678_2019-09-22,Europe,Europe,2019.723288
EPI_ISL_406688_2019-09-04,Europe,Europe,2019.673973
EPI_ISL_402011_2019-09-25,Europe,Europe,2019.731507
EPI_ISL_406655_2019-09-05,Europe,Europe,2019.676712
EPI_ISL_403004_2019-09-09,Europe,Europe,2019.687671
EPI_ISL_399777_2019-09-27,Europe,Europe,2019.736986
EPI_ISL_402057_2019-09-02,Europe,Europe,2019.668493
EPI_ISL_406680_2019-09-11,Europe,Europe,2019.693151
EPI_ISL_402063_2019-09-05,Europe,Europe,2019.676712
EPI_ISL_402066_2019-09-09,Europe,Europe,2019.687671
EPI_ISL_406667_2019-09-05,Europe,Europe,2019.676712
EPI_ISL_406657_2019-09-02,Europe,Europe,2019.668493
EPI_ISL_406673_2019-09-14,Europe,Europe,2019.70137
EPI_ISL_402014_2019-09-06,Europe,Europe,2019.679452
EPI_ISL_406682_2019-09-12,Europe,Europe,2019.69589
EPI_ISL_406215_2019-09-24,Europe,Europe,2019.728767
EPI_ISL_409995_2019-09-09,Europe,Europe,2019.687671
EPI_ISL_397274_2019-09-25,Europe,Europe,2019.731507
EPI_ISL_404056_2019-09-22,Europe,Europe,2019.723288
EPI_ISL_406661_2019-09-04,Europe,Europe,2019.673973
EPI_ISL_407890_2019-09-02,Europe,Europe,2019.668493
EPI_ISL_397273_2019-09-24,Europe,Europe,2019.728767
EPI_ISL_404074_2019-09-17,Europe,Europe,2019.709589
EPI_ISL_406219_2019-09-15,Europe,Europe,2019.70411
EPI_ISL_401554_2019-10-01,Europe,Europe,2019.747945
EPI_ISL_406664_2019-09-11,Europe,Europe,2019.693151
EPI_ISL_406273_2019-09-12,Europe,Europe,2019.69589
EPI_ISL_410166_2019-09-26,Europe,Europe,2019.734247
EPI_ISL_404057_2019-09-19,Europe,Europe,2019.715068
EPI_ISL_406669_2019-09-07,Europe,Europe,2019.682192
EPI_ISL_399941_2019-09-12,Europe,Europe,2019.69589
EPI_ISL_406660_2019-09-03,Europe,Europe,2019.671233
EPI_ISL_406675_2019-09-17,Europe,Europe,2019.709589
EPI_ISL_406671_2019-09-10,Europe,Europe,2019.690411
EPI_ISL_406672_2019-09-14,Europe,Europe,2019.70137
EPI_ISL_399810_2019-10-07,Europe,Europe,2019.764384
EPI_ISL_399837_2019-10-25,Europe,Europe,2019.813699
EPI_ISL_402018_2019-10-10,Europe,Europe,2019.772603
EPI_ISL_402024_2019-10-31,Europe,Europe,2019.830137
EPI_ISL_403325_2019-10-24,Europe,Europe,2019.810959
EPI_ISL_406180_2019-10-12,Europe,Europe,2019.778082
EPI_ISL_404075_2019-10-09,Europe,Europe,2019.769863
EPI_ISL_404042_2019-10-15,Europe,Europe,2019.786301
EPI_ISL_395058_2019-10-07,Europe,Europe,2019.764384
EPI_ISL_406309_2019-10-09,Europe,Europe,2019.769863
EPI_ISL_399829_2019-10-21,Europe,Europe,2019.80274
EPI_ISL_404076_2019-10-03,Europe,Europe,2019.753425
EPI_ISL_407483_2019-10-18,Europe,Europe,2019.794521
EPI_ISL_402010_2019-10-03,Europe,Europe,2019.753425
EPI_ISL_395175_2019-10-16,Europe,Europe,2019.789041
EPI_ISL_397281_2019-10-07,Europe,Europe,2019.764384
EPI_ISL_398176_2019-10-30,Europe,Europe,2019.827397
EPI_ISL_398194_2019-10-11,Europe,Europe,2019.775342
EPI_ISL_395057_2019-10-11,Europe,Europe,2019.775342
EPI_ISL_405122_2019-10-31,Europe,Europe,2019.830137
EPI_ISL_404126_2019-10-29,Europe,Europe,2019.824658
EPI_ISL_404038_2019-10-22,Europe,Europe,2019.805479
EPI_ISL_406265_2019-10-10,Europe,Europe,2019.772603
EPI_ISL_406194_2019-11-01,Europe,Europe,2019.832877
EPI_ISL_398193_2019-10-09,Europe,Europe,2019.769863
EPI_ISL_399836_2019-10-24,Europe,Europe,2019.810959
EPI_ISL_405098_2019-10-28,Europe,Europe,2019.821918
EPI_ISL_399828_2019-10-22,Europe,Europe,2019.805479
EPI_ISL_406310_2019-10-15,Europe,Europe,2019.786301
EPI_ISL_407892_2019-10-24,Europe,Europe,2019.810959
EPI_ISL_404045_2019-10-10,Europe,Europe,2019.772603
EPI_ISL_404079_2019-10-16,Europe,Europe,2019.789041
EPI_ISL_404037_2019-10-24,Europe,Europe,2019.810959
EPI_ISL_406192_2019-10-31,Europe,Europe,2019.830137
EPI_ISL_405109_2019-10-26,Europe,Europe,2019.816438
EPI_ISL_403320_2019-10-23,Europe,Europe,2019.808219
EPI_ISL_403329_2019-10-27,Europe,Europe,2019.819178
EPI_ISL_401787_2019-10-17,Europe,Europe,2019.791781
EPI_ISL_401550_2019-10-28,Europe,Europe,2019.821918
EPI_ISL_410032_2019-10-22,Europe,Europe,2019.805479
EPI_ISL_402022_2019-10-23,Europe,Europe,2019.808219
EPI_ISL_404066_2019-10-14,Europe,Europe,2019.783562
EPI_ISL_399839_2019-10-24,Europe,Europe,2019.810959
EPI_ISL_403085_2019-10-22,Europe,Europe,2019.805479
EPI_ISL_406188_2019-10-03,Europe,Europe,2019.753425
EPI_ISL_406263_2019-10-16,Europe,Europe,2019.789041
EPI_ISL_404046_2019-10-07,Europe,Europe,2019.764384
EPI_ISL_395172_2019-10-16,Europe,Europe,2019.789041
EPI_ISL_399811_2019-10-05,Europe,Europe,2019.758904
EPI_ISL_406189_2019-10-22,Europe,Europe,2019.805479
EPI_ISL_408088_2019-11-21,Europe,Europe,2019.887671
EPI_ISL_401856_2019-11-12,Europe,Europe,2019.863014
EPI_ISL_405183_2019-11-16,Europe,Europe,2019.873973
EPI_ISL_408057_2019-11-25,Europe,Europe,2019.89863
EPI_ISL_400746_2019-11-05,Europe,Europe,2019.843836
EPI_ISL_408071_2019-11-25,Europe,Europe,2019.89863
EPI_ISL_408016_2019-11-27,Europe,Europe,2019.90411
